Season,LocationID,EventID,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units,DETimeStamp
2021.00,BUFFRMFISHBT15,BUFFRMFISH2021May17,main,21.00,10.00,0.00,0.00,,metric,9/3/2021 13:14
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,1.00,0.00,0.00,0.00,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,2.00,1.00,48.00,0.04,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,3.00,2.00,62.00,0.13,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,4.00,3.00,70.00,0.29,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,5.00,4.00,78.00,0.42,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,6.00,5.00,83.00,0.49,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,7.00,6.00,80.00,0.36,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,8.00,7.00,97.00,0.35,,metric,9/3/2021 13:57
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,9.00,8.00,64.00,0.30,,metric,9/3/2021 13:58
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,10.00,9.00,54.00,0.20,,metric,9/3/2021 13:58
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,11.00,10.00,37.00,0.15,,metric,9/3/2021 13:58
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,12.00,11.00,21.00,0.07,,metric,9/3/2021 13:58
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,13.00,12.00,12.00,0.00,,metric,9/3/2021 13:58
2021.00,BUFFRMFISHBT19,BUFFRMFISH2021Jun09,main,14.00,13.00,0.00,0.00,,metric,9/3/2021 13:58
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,1.00,0.00,0.00,0.00,,metric,9/3/2021 11:51
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,2.00,1.50,54.00,0.03,,metric,9/3/2021 11:51
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,3.00,3.00,62.00,0.30,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,4.00,4.50,34.00,0.21,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,5.00,6.00,28.00,0.23,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,6.00,7.50,20.00,0.32,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,7.00,9.00,22.00,0.22,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,8.00,10.50,22.00,0.23,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,9.00,12.00,20.00,0.26,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,10.00,13.50,26.00,0.27,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,11.00,15.00,18.00,0.39,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,12.00,16.50,20.00,0.30,,metric,9/3/2021 11:52
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,13.00,18.00,24.00,0.32,,metric,9/3/2021 11:53
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,14.00,19.50,24.00,0.34,,metric,9/3/2021 11:53
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,15.00,21.00,10.00,0.05,,metric,9/3/2021 11:53
2021.00,BUFFRMFISHBT20,BUFFRMFISH2021Jun16,main,16.00,22.50,50.00,0.01,,metric,9/3/2021 11:53
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,1.00,0.00,0.00,0.00,,metric,9/7/2021 3:40
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,2.00,0.75,38.00,0.00,,metric,9/7/2021 3:40
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,3.00,1.50,42.00,0.03,,metric,9/7/2021 3:41
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,4.00,2.25,40.00,0.03,,metric,9/7/2021 3:41
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,5.00,3.00,46.00,0.20,,metric,9/7/2021 3:41
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,6.00,3.75,44.00,0.23,,metric,9/7/2021 3:41
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,7.00,4.50,40.00,0.36,,metric,9/7/2021 3:41
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,8.00,5.25,46.00,0.44,,metric,9/7/2021 3:42
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,9.00,6.00,44.00,0.42,,metric,9/7/2021 3:42
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,10.00,6.75,46.00,0.34,,metric,9/7/2021 3:42
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,11.00,7.50,48.00,0.26,,metric,9/7/2021 3:42
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,12.00,8.25,46.00,0.22,,metric,9/7/2021 3:42
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,13.00,9.00,44.00,0.27,,metric,9/7/2021 3:43
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,14.00,9.75,46.00,0.44,,metric,9/7/2021 3:43
2021.00,BUFFRMFISHBT27,BUFFRMFISH2021May24,main,15.00,10.50,42.00,0.08,,metric,9/7/2021 3:43
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,1.00,0.00,0.00,0.00,,metric,8/30/2021 8:16
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,2.00,0.50,42.00,0.12,,metric,9/2/2021 9:23
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,3.00,1.00,30.00,0.14,,metric,9/2/2021 9:23
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,4.00,1.50,34.00,0.12,,metric,9/2/2021 9:23
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,5.00,2.00,38.00,0.36,,metric,9/2/2021 9:23
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,6.00,2.50,40.00,0.28,,metric,9/2/2021 9:23
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,7.00,3.00,32.00,0.20,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,8.00,3.50,40.00,0.33,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,9.00,4.00,34.00,0.36,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,10.00,4.50,28.00,0.22,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,11.00,5.00,30.00,0.18,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,12.00,5.50,36.00,0.14,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,13.00,6.00,36.00,0.06,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,14.00,6.50,30.00,0.03,,metric,9/2/2021 9:24
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,15.00,7.00,20.00,0.00,,metric,9/2/2021 9:25
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,16.00,7.50,8.00,-0.02,,metric,9/2/2021 9:25
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,17.00,8.00,14.00,-0.02,,metric,9/2/2021 9:25
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,18.00,8.50,8.00,-0.02,,metric,9/2/2021 9:25
2021.00,BUFFRMFISHBT30,BUFFRMFISH2021Jun10,main,19.00,9.00,0.00,0.00,,metric,9/2/2021 9:25
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,1.00,0.00,0.00,0.00,,metric,9/9/2021 23:46
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,2.00,0.50,18.00,-0.05,,metric,9/9/2021 23:46
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,3.00,1.00,38.00,0.00,,metric,9/9/2021 23:46
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,4.00,1.50,42.00,0.01,,metric,9/9/2021 23:46
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,5.00,2.00,46.00,0.01,,metric,9/9/2021 23:46
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,6.00,2.50,50.00,0.01,,metric,9/9/2021 23:46
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,7.00,3.00,50.00,0.02,,metric,9/9/2021 23:46
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,8.00,3.50,48.00,0.14,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,9.00,4.00,50.00,0.27,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,10.00,4.50,42.00,0.23,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,11.00,5.00,36.00,0.30,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,12.00,5.50,30.00,0.26,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,13.00,6.00,26.00,0.23,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,14.00,6.50,24.00,0.12,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,15.00,7.00,18.00,0.06,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,16.00,7.50,12.00,0.00,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,17.00,8.00,14.00,0.00,,metric,9/9/2021 23:47
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,18.00,8.50,13.00,0.00,,metric,9/9/2021 23:48
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,19.00,9.00,6.00,0.00,,metric,9/9/2021 23:48
2021.00,BUFFRMFISHBT31,BUFFRMFISH2021Jun11,main,20.00,9.50,0.00,0.00,,metric,9/9/2021 23:48
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,1.00,0.00,0.00,0.00,,metric,6/29/2023 8:22
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,2.00,2.00,71.00,0.02,,metric,6/29/2023 8:22
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,3.00,4.00,89.00,0.04,,metric,6/29/2023 8:23
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,4.00,6.00,94.00,0.05,,metric,6/29/2023 8:23
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,5.00,8.00,76.00,0.04,,metric,6/29/2023 8:24
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,6.00,10.00,68.00,0.04,,metric,6/29/2023 8:24
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,7.00,12.00,66.00,0.04,,metric,6/29/2023 8:24
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,8.00,14.00,71.00,0.06,,metric,6/29/2023 8:25
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,9.00,16.00,55.00,0.05,,metric,6/29/2023 8:25
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,10.00,18.00,60.00,0.04,,metric,6/29/2023 8:25
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,11.00,20.00,54.00,0.06,,metric,6/29/2023 8:26
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,12.00,22.00,42.00,0.04,,metric,6/29/2023 8:26
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,13.00,24.00,36.00,0.03,,metric,6/29/2023 8:27
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,14.00,26.00,22.00,0.05,,metric,6/29/2023 8:27
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,15.00,28.00,14.00,0.02,,metric,6/29/2023 8:27
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,main,16.00,29.00,2.00,0.00,,metric,6/29/2023 8:28
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,1.00,0.00,0.00,0.00,,metric,6/29/2023 8:31
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,2.00,2.00,13.00,0.01,,metric,6/29/2023 8:31
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,3.00,4.00,20.00,0.10,,metric,6/29/2023 8:31
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,4.00,6.00,22.00,0.11,,metric,6/29/2023 8:32
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,5.00,8.00,23.00,0.05,,metric,6/29/2023 8:33
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,6.00,10.00,30.00,0.09,,metric,6/29/2023 8:33
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,7.00,12.00,35.00,0.12,,metric,6/29/2023 8:33
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,8.00,14.00,23.00,0.01,,metric,6/29/2023 8:33
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,9.00,16.00,12.00,0.02,,metric,6/29/2023 8:33
2023.00,BUFFRMFISHBM01,BUFFRMFISH2023May24,side channel,10.00,18.00,2.00,0.02,,metric,6/29/2023 8:34
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,1.00,0.00,0.00,0.00,,metric,6/29/2023 12:26
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,2.00,2.00,10.00,0.58,,metric,6/29/2023 12:26
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,3.00,4.00,14.00,0.48,,metric,6/29/2023 12:27
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,4.00,6.00,22.00,0.85,,metric,6/29/2023 12:27
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,5.00,8.00,26.00,1.05,,metric,6/29/2023 12:27
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,6.00,10.00,30.00,1.13,,metric,6/29/2023 12:27
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,7.00,12.00,36.00,1.29,,metric,6/29/2023 12:27
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,8.00,14.00,38.00,1.35,,metric,6/29/2023 12:27
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,9.00,16.00,38.00,1.17,,metric,6/29/2023 12:28
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,10.00,18.00,40.00,1.43,,metric,6/29/2023 12:28
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,11.00,20.00,40.00,1.09,,metric,6/29/2023 12:28
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,12.00,22.00,28.00,1.00,,metric,6/29/2023 12:28
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,13.00,24.00,20.00,0.98,,metric,6/29/2023 12:28
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,14.00,26.00,16.00,0.65,,metric,6/29/2023 12:28
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,15.00,28.00,10.00,0.13,,metric,6/29/2023 12:29
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,16.00,30.00,6.00,0.09,,metric,6/29/2023 12:29
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,17.00,32.00,0.00,0.00,Gravel Bar,metric,6/29/2023 12:29
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,18.00,34.00,0.00,0.00,Gravel Bar,metric,6/29/2023 12:29
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,19.00,36.00,6.00,0.20,,metric,6/29/2023 12:29
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,20.00,38.00,22.00,0.30,,metric,6/29/2023 12:30
2023.00,BUFFRMFISHBM03,BUFFRMFISH2023May25,main,21.00,0.00,0.00,0.00,,metric,6/29/2023 12:30
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,1.00,0.00,0.00,0.00,,metric,6/29/2023 14:15
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,2.00,2.00,18.00,-0.01,,metric,6/29/2023 14:15
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,3.00,4.00,33.00,0.14,,metric,6/29/2023 14:15
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,4.00,6.00,48.00,0.19,,metric,6/29/2023 14:16
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,5.00,8.00,52.00,0.28,,metric,6/29/2023 14:16
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,6.00,10.00,55.00,0.35,,metric,6/29/2023 14:21
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,7.00,12.00,62.00,0.34,,metric,6/29/2023 14:21
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,8.00,14.00,67.00,0.39,,metric,6/29/2023 14:22
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,9.00,16.00,66.00,0.43,,metric,6/29/2023 14:22
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,10.00,18.00,58.00,0.44,,metric,6/29/2023 14:22
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,11.00,20.00,56.00,0.39,,metric,6/29/2023 14:22
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,12.00,22.00,67.00,0.32,,metric,6/29/2023 14:22
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,13.00,24.00,72.00,0.36,,metric,6/29/2023 14:22
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,14.00,26.00,68.00,0.34,,metric,6/29/2023 14:22
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,15.00,28.00,58.00,0.35,,metric,6/29/2023 14:23
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,16.00,30.00,48.00,0.26,,metric,6/29/2023 14:23
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,17.00,32.00,32.00,0.21,,metric,6/29/2023 14:23
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,18.00,34.00,24.00,0.05,,metric,6/29/2023 14:23
2023.00,BUFFRMFISHBM04,BUFFRMFISH2023Jun01,main,19.00,36.00,4.00,0.00,,metric,6/29/2023 14:23
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,1.00,0.00,0.00,0.00,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,2.00,3.00,45.00,0.13,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,3.00,6.00,51.00,0.17,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,4.00,9.00,54.00,0.15,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,5.00,12.00,58.00,0.10,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,6.00,15.00,63.00,0.22,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,7.00,18.00,71.00,0.22,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,8.00,21.00,70.00,0.21,,metric,6/30/2023 12:05
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,9.00,24.00,72.00,0.25,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,10.00,27.00,70.00,0.21,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,11.00,30.00,52.00,0.24,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,12.00,33.00,49.00,0.24,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,13.00,36.00,53.00,0.21,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,14.00,39.00,52.00,0.16,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,15.00,42.00,43.00,0.14,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,16.00,45.00,44.00,0.18,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,17.00,48.00,41.00,0.18,,metric,6/30/2023 12:06
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,18.00,51.00,19.00,0.18,,metric,6/30/2023 12:07
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,19.00,54.00,12.00,0.07,,metric,6/30/2023 12:07
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,20.00,57.00,13.00,0.09,,metric,6/30/2023 12:07
2023.00,BUFFRMFISHBM05,BUFFRMFISH2023Jun07,main,21.00,58.80,0.00,0.00,,metric,6/30/2023 12:07
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,1.00,0.00,0.00,0.00,,metric,6/30/2023 13:21
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,2.00,2.00,70.00,-0.02,,metric,6/30/2023 13:21
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,3.00,4.00,70.00,0.03,,metric,6/30/2023 13:22
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,4.00,6.00,80.00,0.25,,metric,6/30/2023 13:22
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,5.00,8.00,91.00,0.36,,metric,6/30/2023 13:23
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,6.00,10.00,96.00,0.48,,metric,6/30/2023 13:23
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,7.00,12.00,92.00,0.35,,metric,6/30/2023 13:23
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,8.00,14.00,92.00,0.47,,metric,6/30/2023 13:23
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,9.00,16.00,81.00,0.37,,metric,6/30/2023 13:23
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,10.00,18.00,76.00,0.36,,metric,6/30/2023 13:23
2023.00,BUFFRMFISHBM06,BUFFRMFISH2023Jun14,main,11.00,20.00,67.00,0.45,,metric,6/30/2023 13:23
